"geoid","pop","jobs","lat","lon"
"483671406032","1774","68","32.592161","-97.874921"
"481130181522","3030","2912","32.942962","-96.61092"
"484391021011","1283","302","32.754648","-97.373824"
"484391216151","1319","376","32.746278","-97.136183"
"482511311001","1526","816","32.345157","-97.399348"
"484391136123","1846","682","32.862762","-97.163413"
"482570513011","2187","682","32.387679","-96.153962"
"484391139381","2280","126","32.898229","-97.301314"
"481210201242","2049","66","33.23691","-96.902278"
"481390601061","1500","435","32.467699","-96.675195"
"480850320102","1871","101","33.012414","-96.644457"
"481210217151","2641","25","33.059519","-97.034903"
"484391022022","666","580","32.739548","-97.385397"
"484391132213","2029","231","32.855662","-97.197704"
"481130185012","1285","13559","32.882242","-96.66359"
"481130136252","1023","53","32.945713","-96.820916"
"481130101011","2687","144","32.782499","-96.848574"
"480850305242","2092","682","33.209701","-96.736596"
"481130171023","2388","143","32.665627","-96.634845"
"482570508022","2296","476","32.627048","-96.466689"
"481210217542","2198","233","33.104354","-97.127651"
"481130166163","2215","36","32.56655","-96.943932"
"481130150022","1338","56","32.797014","-96.94141"
"484391025002","1591","22","32.723913","-97.404774"
"481130094012","1500","19","32.870966","-96.851798"
"484391135221","2073","69","32.85506","-97.06818"
"481130130053","1686","681","32.867751","-96.705195"
"481390609002","1709","48","32.337625","-96.976835"
"484391139432","0","5917","32.978218","-97.251421"
"481130135002","1504","258","32.902775","-96.833934"
"484391115412","2643","83","32.64812","-97.108869"
"484391138151","2755","275","32.917774","-97.211996"
"484391003002","988","554","32.791097","-97.355266"
"481130152062","2554","147","32.804952","-96.964458"
"481130122081","1620","23","32.799841","-96.72161"
"481130190232","1086","19","32.956808","-96.695309"
"482570502082","1962","558","32.754776","-96.483072"
"481130130132","2947","275","32.873249","-96.723546"
"481130073021","798","30","32.855544","-96.842589"
"480850313241","1073","223","33.048879","-96.643473"
"480850313291","3023","34","33.036644","-96.601892"
"481130136082","1249","1095","32.932003","-96.795932"
"481210213011","674","1473","33.194975","-97.121056"
"484391115362","1607","355","32.698359","-97.039188"
"480850314131","2414","311","33.12596","-96.635836"
"484391136292","1451","147","32.846304","-97.15708"
"484391037011","1672","82","32.72287","-97.283556"
"481130174002","2499","582","32.748731","-96.589854"
"480850313142","1205","195","33.070819","-96.572368"
"481130181511","1139","94","32.942686","-96.604471"
"484391021022","627","502","32.755255","-97.36278"
"481130054003","1969","51","32.725972","-96.816749"
"481130187002","1422","82","32.901055","-96.6457"
"481210217411","1948","216","33.024114","-97.017229"
"481130141492","2249","182","32.923354","-96.960723"
"481130037002","2007","152","32.760702","-96.764864"
"481130208001","1634","186","32.759056","-96.745478"
"481130145012","1080","467","32.827029","-96.968062"
"484391132072","2378","67","32.886399","-97.232517"
"481130055002","1559","33","32.717324","-96.805972"
"481210216123","1241","56","33.007754","-96.908002"
"481130211002","1859","928","32.735594","-96.784447"
"481130063022","2711","330","32.724167","-96.849866"
"481210211001","1320","2533","33.21061","-97.133341"
"484391140103","2034","10","32.830261","-97.405869"
"480850317211","1392","26","33.00982","-96.837959"
"484391115321","1350","18","32.662872","-97.192355"
"482511304121","2517","77","32.46478","-97.128212"
"484391230012","1151","42","32.737144","-97.42648"
"484391061024","1167","17","32.669613","-97.243819"
"481130165133","1264","184","32.629331","-96.936477"
"484391110272","1970","727","32.59682","-97.325091"
"481210201282","2492","26","33.236625","-96.850339"
"484391115642","1642","36","32.629492","-97.05797"
"481130079122","851","1164","32.858995","-96.766802"
"481130082001","922","23","32.846109","-96.699695"
"481130190521","1102","12530","32.982934","-96.707485"
"484391027001","657","437","32.747614","-97.373255"
"481130192142","1765","84","32.94367","-96.761135"
"484391110201","2043","3","32.628185","-97.344782"
"484391052031","1055","364","32.719866","-97.461433"
"481130166304","1573","21","32.59846","-96.919601"
"483671404141","2258","99","32.84944","-97.57157"
"484391131121","1166","47","32.771565","-97.108542"
"481210217461","2341","320","33.064476","-97.114652"
"484391142053","1083","44","32.866564","-97.517143"
"480850316713","989","489","33.07278","-96.82052"
"481130087013","2210","25","32.7014","-96.764076"
"481130140011","2973","8489","32.918989","-96.888261"
"481210203141","2880","550","33.084913","-97.288532"
"484391115322","2095","1230","32.668062","-97.196972"
"480850306053","2383","577","33.222297","-96.661899"
"481130136153","981","130","32.937161","-96.812662"
"481130183002","1996","315","32.884586","-96.651727"
"481210214151","16","515","33.174138","-97.086543"
"481130144051","1259","12","32.825949","-96.986152"
"484391216091","2507","95","32.677271","-97.224414"
"484391139162","2382","212","32.870848","-97.298501"
"482511304151","1742","652","32.427536","-97.265103"
"481130093012","1367","12","32.72778","-96.69147"
"481130063011","2168","69","32.716634","-96.8447"
"484391216062","1546","583","32.7183","-97.185251"
"481130062001","2231","199","32.716587","-96.834598"
"481210216161","1328","6","33.00392","-96.861604"
"481130166103","1956","126","32.615114","-96.833273"
"481130096052","1968","256","32.911366","-96.860028"
"481130110031","1334","32","32.686403","-96.843952"
"481130009021","918","88","32.808713","-96.777436"
"481130165111","1888","66","32.629664","-96.950587"
"480850317092","2426","1193","33.003536","-96.788606"
"484391059021","5640","240","32.680266","-97.296696"
"481210201353","2265","60","33.213624","-96.908984"
"481210202062","1778","348","33.267064","-97.345708"
"484391139202","1786","83","32.883421","-97.267152"
"484391042023","1123","295","32.696616","-97.364293"
"484391114081","2331","244","32.638587","-97.184785"
"481210203131","2494","940","33.179185","-97.299617"
"481130024001","886","103","32.797171","-96.758924"
"482511304063","1334","142","32.512907","-97.273659"
"481130046001","1877","1417","32.746992","-96.84393"
"481130078011","1617","10059","32.874762","-96.776292"
"484391113112","1442","112","32.595281","-97.100621"
"484391140111","2952","256","32.844865","-97.421396"
"484391055193","1251","1347","32.676657","-97.420526"
"484391043021","1578","477","32.720551","-97.348334"
"481130130092","1124","40","32.889208","-96.713768"
"481210217402","1463","385","33.021134","-96.997432"
"481210215132","2092","346","33.090887","-97.050997"
"480850303044","1220","880","33.240817","-96.826701"
"484391140034","4211","985","32.8737","-97.356633"
"481390601051","1846","64","32.424727","-96.675919"
"484391138093","1091","58","32.864993","-97.250091"
"484391004023","2290","46","32.786508","-97.367892"
"484391115601","2506","50","32.645558","-97.095174"
"480850315043","2298","51","33.104366","-96.634418"
"481390607042","2219","518","32.516985","-96.995532"
"484391137151","2554","737","32.969947","-97.044098"
"481130192102","1846","35","32.981205","-96.739045"
"483970403013","2516","453","32.911091","-96.510848"
"480850305322","1378","140","33.120619","-96.783941"
"481130124004","1605","157","32.835083","-96.684069"
"481130165272","1010","5","32.655392","-96.975143"
"481130096082","587","1046","32.920031","-96.842628"
"481210212021","1907","688","33.211951","-97.119031"
"480850316473","98","5774","33.036258","-96.831639"
"481130164074","1286","4","32.70135","-96.997787"
"480850314181","2963","1138","33.124162","-96.674243"
"481130190406","1063","1147","32.93606","-96.745847"
"481210215163","1957","44","33.095878","-96.904169"
"481210203103","1616","49","33.14004","-97.230519"
"481130181272","1342","724","32.851175","-96.639178"
"484391139442","2033","43","32.942483","-97.277408"
"484391115224","1564","337","32.703756","-97.094018"
"484391141051","1877","107","32.948338","-97.493126"
"481130084011","2485","36","32.768417","-96.704734"
"481130065022","1831","756","32.723962","-96.882659"
"481130010021","875","211","32.818701","-96.779413"
"481130170062","3042","2272","32.6496","-96.575475"
"481130173151","2903","79","32.712844","-96.592614"
"481130051002","1412","33","32.73394","-96.84412"
"484391112043","1929","105","32.561821","-97.261796"
"481130181201","1663","134","32.934064","-96.593724"
"481130128023","1533","217","32.856534","-96.679614"
"481130143182","750","61","32.848995","-96.962633"
"481210202051","968","236","33.31159","-97.072271"
"481210201342","2756","200","33.202175","-96.907744"
"480850320031","1568","211","33.02759","-96.687035"
"481210213071","1959","140","33.162063","-97.095567"
"484391110221","1857","2495","32.574205","-97.37398"
"484391219041","2081","399","32.731321","-97.058737"
"484391005041","2296","21","32.799585","-97.384637"
"481130134001","2068","8080","32.902202","-96.811111"
"481130172041","2224","137","32.711061","-96.617055"
"481390617003","1497","169","32.399963","-96.598534"
"480850317161","1076","1507","33.000833","-96.800799"
"481130141422","800","340","32.930063","-96.950383"
"481130108072","2867","18","32.69708","-96.884985"
"481130178063","2306","224","32.803282","-96.653047"
"483671404101","1948","283","32.970548","-97.760695"
"484391065242","2867","790","32.813733","-97.100218"
"481130190132","2648","759","32.912463","-96.68057"
"480850305483","2043","569","33.204937","-96.68401"
"481130007052","1074","1034","32.820167","-96.792183"
"481130195022","2628","348","32.841049","-96.808602"
"484391132121","2542","452","32.826929","-97.23965"
"480850316322","2259","88","33.073255","-96.70482"
"480850306061","2574","232","33.165467","-96.656036"
"481210217442","2432","316","33.037759","-97.014009"
"484391108074","1574","1293","32.716753","-97.521472"
"481130160013","1639","261","32.735812","-97.006951"
"481130111052","2640","59","32.648877","-96.8264"
"484391137152","87","1298","32.965189","-97.043286"
"481130154063","1487","60","32.774806","-97.031815"
"482511304193","1677","537","32.525956","-97.127946"
"480850316352","838","25","33.068183","-96.712857"
"481130117012","2014","48","32.704686","-96.653484"
"481130165181","1706","70","32.656476","-96.922232"
"481210217482","2255","1316","33.04387","-97.074718"
"481130092032","2259","35","32.738223","-96.670193"
"484391109072","936","24","32.669655","-97.476999"
"481210204022","1854","1316","33.236862","-97.138068"
"484391102021","1258","656","32.8028","-97.287116"
"481130137252","894","4","32.962377","-96.85159"
"482511304172","2851","1855","32.425588","-97.209139"
"481130012023","1518","115","32.806541","-96.739314"
"481210217381","1637","5206","32.995371","-96.971381"
"481130141201","1409","494","32.956242","-96.962834"
"481130123022","1439","167","32.812278","-96.670084"
"483671404121","1189","106","32.937701","-97.61517"
"481210214101","2665","786","33.126093","-97.06569"
"481130165341","1358","1348","32.694716","-96.901225"
"481130193011","1578","118","32.854443","-96.778741"
"481130059012","2703","103","32.6882","-96.80584"
"481130100011","139","39971","32.811456","-96.839881"
"481210216142","1444","238","32.998961","-96.883089"
"481210213042","1389","103","33.169402","-97.144701"
"484391141094","3017","469","32.907444","-97.354041"
"484391137072","2407","1196","32.964754","-97.10905"
"481130132021","1960","7462","32.920141","-96.772975"
"484391002013","1512","17","32.801707","-97.329754"
"484391055151","2156","101","32.636163","-97.40405"
"484391136073","1049","316","32.830981","-97.165057"
"481130168021","1677","351","32.571242","-96.797131"
"481210203112","1408","4551","32.996578","-97.22715"
"482511311004","1295","121","32.351753","-97.393096"
"484391115405","1516","593","32.660762","-97.099204"
"484391141132","2322","1431","32.986718","-97.370584"
"481390602192","0","612","32.475983","-96.833638"
"481130122072","1551","53","32.782091","-96.696093"
"484391139363","3076","231","32.903633","-97.295142"
"484391008001","1834","3","32.775889","-97.357023"
"484391001023","1824","327","32.777107","-97.305038"
"480850305371","1557","74","33.200904","-96.763889"
"482570502071","8412","99","32.799524","-96.478111"
"484391142051","990","349","32.87642","-97.526741"
"481130087011","1205","19","32.694884","-96.760857"
"481210203143","2980","339","33.155607","-97.279687"
"484391055123","1053","17","32.646663","-97.386642"
"481130117021","1500","61","32.71163","-96.635006"
"484391054053","1720","856","32.696675","-97.399797"
"481390611003","1910","296","32.369235","-96.874349"
"480850306051","1776","1044","33.220134","-96.649574"
"484391014021","1617","441","32.738449","-97.257596"
"480850311012","2051","451","33.172049","-96.362346"
"481130076041","1660","158","32.890097","-96.794517"
"480850305154","1835","26","33.162901","-96.689796"
"481390602111","1497","729","32.410667","-96.909041"
"481130136191","2030","278","32.96852","-96.788048"
"482511302122","2515","123","32.513458","-97.486429"
"481210215182","1649","716","33.073376","-96.897792"
"484391112021","1187","146","32.627918","-97.297084"
"480850305062","1514","21","33.112505","-96.792017"
"480850319042","934","317","33.002165","-96.704796"
"481130123011","2358","5","32.817905","-96.668138"
"483671404112","1773","268","32.800943","-97.770022"
"481210216401","1343","25","33.038183","-96.880108"
"481130122071","1514","559","32.789251","-96.696839"
"481130013013","739","37","32.805906","-96.756645"
"481130181482","2020","23","32.856475","-96.595387"
"484391105004","823","357","32.772608","-97.405049"
"484391110192","2036","72","32.632015","-97.338081"
"480850318061","1124","0","32.998487","-96.734122"
"481390605002","932","2350","32.394116","-96.855076"
"481210217582","1263","28","33.056336","-97.07171"
"484391065032","779","111","32.75229","-97.212799"
"484391113181","1251","493","32.592365","-97.201499"
"481130105002","1695","7448","32.782596","-96.87913"
"481390607041","2596","24","32.506074","-97.021875"
"484391113113","1341","273","32.60003","-97.101652"
"481210215392","2609","110","33.13931","-96.871879"
"480850305482","1083","211","33.208439","-96.675035"
"481210214231","1764","92","33.144504","-97.113122"
"481130108041","2095","21","32.707175","-96.869952"
"480850306094","1757","344","33.206417","-96.654072"
"484391002021","2104","712","32.809377","-97.343401"
"484391136402","2326","1664","32.90974","-97.176229"
"481130169031","2231","3081","32.592393","-96.666193"
"481130109062","2374","7","32.657599","-96.867525"
"484391105002","1173","164","32.781067","-97.396301"
"481130006072","1245","949","32.820143","-96.804869"
"481130192083","1063","16","32.929487","-96.762766"
"484391139121","2641","1506","32.927056","-97.193859"
"481210217312","1599","369","33.010613","-97.014981"
"484391062023","2377","20","32.712013","-97.252653"
"484391110331","1279","87","32.607701","-97.390828"
"481210202031","2397","1020","33.36083","-97.161774"
"480850316771","1347","91","33.083117","-96.755162"
"482570513014","1183","381","32.416939","-96.144022"
"481130167091","2006","8776","32.634281","-96.778124"
"481210216473","1593","53","33.057594","-96.846765"
"480850306062","745","120","33.156322","-96.65735"
"481130181291","1666","149","32.849348","-96.621828"
"481130081024","902","451","32.823451","-96.708979"
"481130136061","1718","58","32.957797","-96.788429"
"484391115381","2197","971","32.671611","-97.04596"
"482511303022","1930","545","32.355095","-97.425884"
"481130165301","1897","358","32.610844","-96.9316"
"484391136185","1127","404","32.833682","-97.149147"
"484391113142","2511","156","32.556748","-97.070938"
"481130124002","1007","90","32.830844","-96.678801"
"484391139322","0","3157","32.982193","-97.316092"
"481130192033","1797","334","32.95643","-96.750139"
"481130166351","667","672","32.635433","-96.875253"
"481210201292","1293","408","33.344434","-96.933705"
"481130141471","857","210","32.855179","-97.016989"
"481390612001","1165","230","32.250264","-96.750535"
"484391134043","2009","993","32.829975","-97.182333"
"481130136282","818","7591","32.96443","-96.824261"
"484391045031","1362","120","32.696141","-97.325279"
"480850320033","1537","763","33.020797","-96.694811"
"481210201332","2863","248","33.187622","-96.905172"
"481130178082","1047","290","32.827465","-96.614288"
"484391014015","1072","15","32.749375","-97.249429"
"480850316652","1176","384","33.118863","-96.738024"
"481210203052","1647","433","32.998566","-97.192342"
"484391140112","2599","93","32.829719","-97.414516"
"484391115324","1874","872","32.65923","-97.202281"
"481210203212","1078","171","33.038245","-97.16424"
"481130130072","2515","148","32.873502","-96.696419"
"481130131021","1928","178","32.887661","-96.781449"
"481130072032","2272","253","32.854941","-96.875116"
"481130149032","1435","1702","32.811008","-96.955761"
"484391132151","2338","65","32.875777","-97.217437"
"481130165321","1421","23","32.625837","-96.915092"
"480850307021","838","1107","33.207734","-96.616659"
"484391114111","2808","534","32.640838","-97.203315"
"484391038001","2275","510","32.719057","-97.300735"
"481130190271","2316","131","32.953929","-96.662168"
"484391139412","0","550","32.987314","-97.245093"
"481130165291","1446","9","32.616165","-96.95167"
"481210216201","3859","1163","33.008987","-96.961655"
"484391138091","1081","893","32.87094","-97.2584"
"484391102022","2850","190","32.802022","-97.279891"
"481130116011","2362","102","32.70958","-96.697143"
"484391046042","1972","8","32.709959","-97.290889"
"481130136052","1016","128","32.974402","-96.781447"
"481210208002","1901","4252","33.209496","-97.166788"
"481130154061","1252","0","32.762029","-97.032782"
"481130009012","1456","929","32.815038","-96.784271"
"482511304191","1092","1905","32.522657","-97.169729"
"480850314172","4916","269","33.123333","-96.687672"
"480850318131","5232","8864","32.991484","-96.752366"
"481130093043","1199","0","32.716296","-96.703943"
"484391136261","2173","66","32.85754","-97.15319"
"481130172011","2610","1017","32.717346","-96.622283"
"481210215051","2595","521","33.077316","-97.03112"
"481130012031","1370","79","32.802504","-96.744397"
"481210216392","1921","205","33.028833","-96.878649"
"481210205052","1688","118","33.243086","-97.097669"
"484391101031","1939","99","32.83606","-97.268281"
"484391137102","1387","35","32.958468","-97.092757"
"483970401042","1802","36","32.976833","-96.513333"
"481130177042","1343","3210","32.772441","-96.606424"
"480850316222","2219","189","33.034139","-96.721573"
"484391134041","1044","1281","32.836952","-97.173311"
"481130190331","2134","296","32.913703","-96.696345"
"484391130073","1982","1312","32.733342","-97.039084"
"481210216432","3042","1486","33.029375","-96.890087"
"481130090011","1676","249","32.758924","-96.677661"
"481130078221","25","5257","32.882927","-96.763112"
"484391138103","1826","201","32.856678","-97.257457"
"481130166182","1611","211","32.607542","-96.869078"
"484391236002","1877","3050","32.738007","-97.328446"
"481210201213","2184","58","33.243246","-96.969479"
"480850320192","1722","4899","32.993664","-96.649055"
"484391111031","2359","442","32.665971","-97.253378"
"480850318152","1292","1065","32.992994","-96.717483"
"481130011022","1464","74","32.819986","-96.75714"
"480850309011","2335","3526","33.21743","-96.606507"
"484391056004","1025","71","32.672118","-97.36209"
"481130065014","1475","889","32.730238","-96.894789"
"481390609003","1200","88","32.326192","-97.041521"
"481130153031","1973","5440","32.800172","-97.023738"
"480850305202","2156","78","33.186209","-96.797832"
"484391135122","2060","22","32.828463","-97.129212"
"480850302051","3021","138","33.3394","-96.574672"
"480850315083","1558","491","33.107161","-96.652245"
"484391108091","2521","90","32.665486","-97.497603"
"484391048033","2093","261","32.702195","-97.347409"
"484391001021","874","109","32.785618","-97.311603"
"480850305373","2825","50","33.19398","-96.756337"
"484391115422","2985","46","32.629962","-97.108537"
"484391055054","1054","189","32.66234","-97.399259"
"484391115672","3220","85","32.623077","-97.119342"
"481130166312","2420","62","32.584066","-96.897852"
"480850320101","904","26","33.022769","-96.659085"
"484391110232","2184","8","32.609691","-97.381311"
"482511304054","1185","391","32.542324","-97.197305"
"481130162043","1536","116","32.71663","-97.010479"
"481130166231","3051","49","32.563506","-96.89044"
"480850314141","2006","67","33.125801","-96.621326"
"481130117023","2041","952","32.699734","-96.643789"
"481130141511","2544","176","32.908608","-96.984267"
"484391054055","0","4761","32.686759","-97.396241"
"481390611001","2302","485","32.303411","-96.82491"
"481130078012","813","57","32.876351","-96.782093"
"484391216113","1047","6","32.673199","-97.219989"
"484399800001","14","44443","32.923134","-97.093629"
"484391136301","941","491","32.849176","-97.137738"
"484391141091","2304","34","32.887207","-97.353583"
"481130137182","1333","139","32.960188","-96.892852"
"481210203203","1450","11","32.995564","-97.380303"
"481210204041","2444","49","33.24782","-97.137894"
"481130123013","975","64","32.815184","-96.686399"
"480850316211","1764","5117","33.0208","-96.791359"
"481130097021","1227","244","32.884103","-96.861596"
"481130143142","1495","2330","32.867592","-96.966436"
"484391136224","3411","1640","32.873322","-97.109053"
"480850318091","1196","172","33.00685","-96.713971"
"484391105006","1460","792","32.767201","-97.398791"
"484391110311","1537","84","32.613315","-97.421564"
"481130141383","1132","80","32.90292","-96.932506"
"484391135211","1918","15","32.856665","-97.071493"
"484391013022","1557","566","32.727472","-97.226081"
"481390604001","1634","1466","32.366883","-96.838992"
"484391235002","0","1177","32.72956","-97.324304"
"483671404034","2539","841","32.961794","-97.657558"
"481130181051","1605","149","32.921475","-96.624232"
"484391002023","2134","1249","32.801505","-97.342924"
"480850316231","1078","135","33.022939","-96.730971"
"480850316131","1601","457","33.053341","-96.739487"
"481130096112","2482","294","32.899636","-96.876984"
"481210216311","2063","85","33.017031","-96.901599"
"480850302062","1262","499","33.279656","-96.587017"
"481130212002","1286","116","32.734065","-96.923482"
"481130181582","1963","1837","32.784976","-96.565587"
"484391139241","2597","88","32.884272","-97.303339"
"481130167072","1615","120","32.607384","-96.792035"
"481130192081","1453","391","32.935546","-96.765347"
"481130025002","1381","702","32.787512","-96.740768"
"481210204023","1581","846","33.237239","-97.150909"
"481130168032","1356","3","32.594889","-96.77131"
"481130009023","950","299","32.811722","-96.777248"
"484391102041","1144","29","32.814071","-97.276268"
"481130166073","1467","191","32.650675","-96.885136"
"484391138094","1194","224","32.864077","-97.242614"
"483970404052","832","1669","32.970774","-96.335173"
"481130190442","2254","19","32.927886","-96.687709"
"481390602152","1099","136","32.525599","-96.829725"
"481130136172","1946","989","32.982999","-96.792862"
"481130077023","2099","131","32.875168","-96.796332"
"480850316432","2350","137","33.060586","-96.746184"
"481130112021","1374","41","32.679315","-96.809576"
"480850313231","3456","89","32.990288","-96.534999"
"481130154042","1702","363","32.746028","-97.023232"
"481390603001","2196","146","32.401333","-96.830946"
"484391139303","1409","146","32.868866","-97.322608"
"481210217341","1560","119","33.014539","-96.991008"
"484391132064","1385","68","32.816343","-97.260307"
"484391104011","1454","106","32.802984","-97.446289"
"484391139304","2813","309","32.866214","-97.337127"
"481130152072","1875","343","32.79896","-96.968582"
"481130072051","1833","19","32.861198","-96.86764"
"481390613002","955","260","32.280559","-96.646825"
"481130181471","2273","39","32.861384","-96.586829"
"481210205073","1040","32","33.249899","-97.118726"
"484391219052","1838","4","32.712719","-97.075135"
"481130137273","1029","9281","32.980126","-96.834659"
"481130160011","1371","86","32.739808","-97.011127"
"481130186001","1179","7","32.901295","-96.653059"
"481130182041","1344","94","32.90559","-96.626827"
"481130184022","2474","303","32.875042","-96.641096"
"481130185053","1312","6","32.907576","-96.716226"
"484391138112","2269","486","32.848084","-97.258615"
"484391131201","2575","212","32.80207","-97.091027"
"481130141612","2096","268","32.862797","-97.009933"
"481210217521","2386","139","33.030756","-97.087273"
"481130190282","2151","66","32.956656","-96.678377"
"484391221002","992","156","32.7308","-97.092056"
"484391014012","906","102","32.755604","-97.24568"
"481210217241","2250","1112","33.031522","-97.052295"
"481130190511","1652","89","32.963618","-96.617618"
"481210214201","1430","75","33.133529","-97.081389"
"481130007032","1707","1431","32.810861","-96.79347"
"481130118011","1585","54","32.726723","-96.635219"
"481130006081","1145","698","32.815553","-96.813901"
"484391131211","1173","228","32.7999","-97.056755"
"481130178054","2292","1634","32.793624","-96.666415"
"481210216522","1213","127","33.041691","-96.916129"
"482511303042","2547","597","32.399909","-97.33161"
"480850307023","1131","44","33.200923","-96.62526"
"484391226001","1637","904","32.710726","-97.138299"
"484391217033","946","435","32.753966","-97.112683"
"484391139342","1383","520","32.927109","-97.299956"
"481130190273","412","9","32.957724","-96.653875"
"484391014034","1476","67","32.736115","-97.24085"
"480850303073","1515","124","33.269045","-96.767011"
"481130166202","1398","233","32.596965","-96.842992"
"481210214161","2870","71","33.152891","-97.100251"
"484391109051","1003","14","32.675545","-97.440421"
"484391055022","1424","622","32.667441","-97.377129"
"481130190452","2042","118","32.926361","-96.703105"
"481210215321","1521","285","33.080464","-96.86517"
"484391216101","1087","754","32.687837","-97.189967"
"481210215142","2431","188","33.079528","-97.053476"
"481210201302","510","76","33.193713","-96.966765"
"484391059024","47","1","32.679422","-97.285507"
"484391115262","1698","1603","32.703057","-97.131553"
"481210205081","1359","26","33.239668","-97.12552"
"481130181442","2425","74","32.936176","-96.521624"
"481210209001","1205","53","33.20668","-97.155187"
"484391110152","1632","913","32.573616","-97.346858"
"480850304032","1922","164","33.169701","-96.807752"
"481130164152","2181","33","32.654581","-97.009276"
"480850316642","2191","88","33.074996","-96.785386"
"481210201261","1742","39","33.172038","-96.926597"
"481130009011","1135","80","32.814465","-96.781206"
"484391131193","1453","72","32.781249","-97.077439"
"481130143163","1765","198","32.846838","-96.967818"
"484391237005","21","3382","32.727937","-97.345452"
"481210215352","2181","23","33.135741","-96.910793"
"480850305442","3322","1004","33.173943","-96.671422"
"481210216192","1911","4129","33.033207","-96.986038"
"481130019013","1488","10179","32.790482","-96.805336"
"481130139021","1017","461","32.92955","-96.886491"
"480850314213","1096","37","33.064012","-96.668751"
"484391138101","1405","348","32.857627","-97.244685"
"484391024013","1212","1936","32.722586","-97.415931"
"484391115401","1059","82","32.652587","-97.100067"
"481210217272","3065","3620","33.004849","-97.043021"
"481130079131","1181","31","32.848906","-96.762832"
"480850317192","884","112","32.993613","-96.777639"
"480850303015","2539","186","33.240094","-96.691332"
"481210207001","696","132","33.216742","-97.148529"
"481130166262","2204","190","32.58596","-96.938569"
"481130011013","1113","133","32.811136","-96.764714"
"481130141542","2129","600","32.846165","-97.005686"
"483671401012","1421","438","32.750079","-97.766811"
"480850308012","1593","77","33.175139","-96.631108"
"482570502141","1584","520","32.740741","-96.46781"
"481130186002","1056","176","32.896291","-96.657379"
"483970405072","2276","396","32.856892","-96.465515"
"484391048042","1811","71","32.690661","-97.350282"
"484391048031","2114","54","32.695863","-97.345149"
"481210203121","3345","995","33.019347","-97.268049"
"484391131042","1677","12","32.778368","-97.093111"
"483671407121","2527","268","32.745095","-97.694727"
"481130185063","551","29709","32.900694","-96.709732"
"481130183004","2164","32","32.885189","-96.644248"
"481130141601","2760","771","32.872366","-96.997114"
"483671406042","841","216","32.598977","-97.734302"
"480850313262","3483","607","33.072191","-96.605484"
"481130136213","1807","148","32.957264","-96.80665"
"481130127011","2542","934","32.853373","-96.672509"
"484391115341","1770","115","32.652941","-97.169107"
"481210216383","1046","7","32.990654","-96.87069"
"480850304044","1315","186","33.147876","-96.787747"
"481390602074","1665","389","32.521589","-96.790428"
"481130181532","1843","108","32.969169","-96.596955"
"484391141093","3739","41","32.89482","-97.368697"
"480850316803","1336","368","33.089133","-96.766952"
"481130164161","3116","306","32.637631","-97.02963"
"481130080002","1211","39","32.838486","-96.739566"
"481210217432","1938","598","33.039419","-97.03215"
"484391107052","1144","119","32.769636","-97.470006"
"481390602093","2532","329","32.50271","-96.883231"
"481130136242","808","197","32.941306","-96.816107"
"484391224012","1658","102","32.726298","-97.103522"
"481130170081","3438","98","32.692782","-96.554944"
"480850319022","1931","15446","33.013488","-96.702735"
"484391137091","2770","402","32.884993","-97.089133"
"484391219071","2024","67","32.725551","-97.051101"
"481130166151","2104","172","32.573877","-96.93542"
"481130141381","1415","343","32.897569","-96.936658"
"481130111011","1175","81","32.667663","-96.848236"
"480850313212","4880","204","33.000495","-96.508069"
"481130010022","1241","1502","32.81428","-96.773731"
"481130181053","2428","60","32.926474","-96.618601"
"480850317132","1228","53","33.005052","-96.826935"
"481130164072","2063","340","32.7065","-96.997943"
"484391110251","2076","10","32.629803","-97.359687"
"482570512022","1356","506","32.452621","-96.380569"
"481130166301","1655","58","32.594927","-96.916917"
"480850320172","2011","79","32.999481","-96.639177"
"480850316133","1436","246","33.045101","-96.748684"
"481130178201","1185","205","32.812157","-96.639354"
"480850315072","3884","483","33.109801","-96.687391"
"483671404032","1711","485","32.964685","-97.706204"
"484391131071","951","26","32.77765","-97.120154"
"484391139061","2757","1754","32.952887","-97.162172"
"481130113001","1460","6","32.672194","-96.800381"
"481130130122","1373","397","32.868125","-96.713935"
"480850316732","1483","356","33.06776","-96.794043"
"480850320083","920","35","33.03393","-96.678448"
"484391135103","1503","113","32.847695","-97.072942"
"481210203162","1779","922","33.113236","-97.166677"
"481130136092","2071","304","32.943865","-96.776618"
"481130182032","1258","46","32.897397","-96.615789"
"481130095002","1359","66","32.891554","-96.847335"
"481130100014","16","3994","32.804529","-96.830741"
"481130077021","430","174","32.866597","-96.79722"
"484391142031","2821","77","32.921468","-97.520526"
"481210206031","1688","253","33.218677","-97.11835"
"484391115681","1930","16","32.623993","-97.103487"
"481130126031","2020","80","32.84079","-96.658222"
"481130137171","1566","10","32.961885","-96.903993"
"481130192114","899","93","32.972329","-96.731203"
"484391132062","1713","146","32.814205","-97.248151"
"484391139306","2827","187","32.881229","-97.333771"
"484391115511","2805","121","32.606267","-97.130078"
"484391134081","1021","138","32.819797","-97.173147"
"480850305203","1702","177","33.17768","-96.790638"
"481130006102","1315","144","32.825635","-96.826615"
"481130008021","1757","3462","32.811256","-96.789007"
"480850319011","2817","7073","33.007052","-96.672624"
"481130079092","1240","1296","32.854507","-96.76674"
