tract,lat,lon,pop,jobs
48439113951,32.931242,-97.235596,3291,7278
48439104503,32.693515,-97.325261,2667,1589
48085031808,33.013404,-96.724613,3273,1871
48113014135,32.973649,-96.980537,4809,1596
48113018001,32.83343,-96.644425,7529,411
48113009002,32.753845,-96.673185,4108,270
48113009500,32.888581,-96.84727,2375,850
48251130304,32.398524,-97.345454,5487,1091
48121021725,33.024979,-97.063077,3565,1616
48439113613,32.845591,-97.175085,4246,5259
48113017102,32.671548,-96.636221,6070,255
48113008604,32.718376,-96.769527,3247,159
48121020305,33.006138,-97.167997,7960,1045
48085030535,33.194245,-96.688708,2786,351
48113018150,32.92467,-96.533062,4248,260
48439105407,32.701523,-97.419074,2552,374
48085030302,33.245198,-96.75016,5812,945
48113015303,32.800172,-97.023738,1973,5440
48439113918,32.870522,-97.285138,5115,552
48439110901,32.708123,-97.461692,5326,706
48113016522,32.599737,-96.959945,3700,4534
48439111570,32.687437,-97.07375,4720,1559
48113017704,32.777504,-96.60729,6376,3789
48121021535,33.13789,-96.90661,3809,79
48121021514,33.082331,-97.061212,4238,371
48121021651,33.040032,-96.866325,6584,2177
48113019020,32.939654,-96.67286,5611,323
48113013726,32.944217,-96.847796,2854,1654
48113014130,32.91923,-96.949679,5185,940
48439113924,32.887081,-97.300326,5527,298
48113001601,32.799433,-96.789013,3249,2908
48113018158,32.781415,-96.570535,4186,3426
48439113520,32.871572,-97.0746,5339,212
48113013718,32.960996,-96.891103,4579,1375
48121021731,33.01104,-97.011906,3462,496
48257050704,32.642521,-96.198663,6300,762
48439113222,32.84004,-97.19781,3098,1610
48113014140,32.862062,-97.000464,2329,38
48113014320,32.878951,-96.96945,2747,463
48397040511,32.832224,-96.485907,3000,246
48439111407,32.633036,-97.146041,3894,1417
48085031711,33.002256,-96.83672,3265,1153
48113014306,32.845706,-96.983083,5978,1997
48113015700,32.753849,-96.969051,2499,1265
48113008705,32.687068,-96.777888,1715,263
48113010808,32.717026,-96.907245,3616,144
48367140414,32.845692,-97.584005,3498,178
48085032010,33.015307,-96.653491,5839,2249
48439121612,32.746706,-97.1575,3514,596
48113021000,32.739249,-96.805565,5547,937
48121021522,33.118118,-96.881323,4364,386
48085031677,33.082943,-96.761393,3073,243
48113019024,32.938848,-96.689246,4164,1343
48439104302,32.716832,-97.348628,3024,634
48121021645,33.039789,-96.93635,2083,1607
48439113957,32.932531,-97.136099,4853,4353
48121021415,33.176804,-97.070989,9881,1904
48085030546,33.209221,-96.721201,5611,761
48397040409,32.927443,-96.36154,4871,861
48113013626,32.934846,-96.816253,3003,8397
48113016708,32.624221,-96.794621,6654,146
48113011003,32.680202,-96.846874,4221,141
48113017314,32.727608,-96.584958,8020,366
48113011701,32.710248,-96.658706,6420,402
48439105513,32.671919,-97.414515,3008,1006
48439113931,32.904338,-97.32644,12771,3454
48085031511,33.084045,-96.670597,5447,9584
48121021613,33.003558,-96.892348,5579,1131
48113012208,32.798546,-96.722186,2530,118
48439113115,32.771953,-97.069,3948,2297
48113017816,32.795558,-96.644561,4289,228
48439103800,32.721199,-97.303572,4101,558
48439113301,32.816296,-97.224531,4317,1038
48085030802,33.19172,-96.624687,6099,3263
48113007809,32.859448,-96.741614,2847,1311
48439100102,32.779467,-97.309722,4618,615
48113001301,32.80628,-96.752777,2715,237
48139060207,32.523825,-96.779091,7247,1223
48121021422,33.153855,-97.119036,5070,1067
48121021538,33.142943,-96.855653,6745,1434
48113011202,32.677801,-96.814074,2890,305
48113018501,32.887,-96.66029,3985,13701
48439113112,32.767948,-97.108555,2127,1612
48113017811,32.819136,-96.60532,4688,380
48439114013,32.841778,-97.379138,7178,1963
48439101402,32.738491,-97.262812,3874,779
48439110705,32.772472,-97.465561,3966,428
48113012801,32.86106,-96.688228,2730,411
48113000801,32.80582,-96.782984,3602,613
48121021737,32.993678,-96.989281,4908,3493
48439113404,32.830085,-97.174745,6182,2711
48251131000,32.330657,-97.401284,4915,189
48085031101,33.173911,-96.363139,5837,1421
48113010102,32.782779,-96.837546,2679,798
48085031717,33.006895,-96.798537,2037,261
48251130417,32.414332,-97.202871,5221,2632
48397040301,32.908636,-96.512718,5438,916
48121020402,33.237642,-97.15312,5379,4316
48257051302,32.379477,-96.294339,3199,90
48113013719,32.98332,-96.907272,4257,9096
48439105902,32.680746,-97.300084,7360,287
48439111556,32.699054,-97.067439,5797,517
48113019035,32.912014,-96.723422,5310,2081
48439113403,32.830137,-97.191741,2676,3194
48439111024,32.62218,-97.377333,4265,133
48085030903,33.176571,-96.612461,7763,5939
48113014309,32.857427,-96.989796,5000,1726
48439121906,32.717317,-97.070316,4283,181
48439103500,32.731751,-97.279534,5838,1274
48439106006,32.641369,-97.340813,4815,207
48439111411,32.647959,-97.210471,5789,1213
48439111553,32.685822,-97.138485,4280,1851
48113009001,32.764769,-96.677354,4711,1801
48439100504,32.796367,-97.388509,4781,174
48439111103,32.66843,-97.258877,4238,542
48439111019,32.628497,-97.335761,5466,1964
48121021759,33.04233,-97.064093,2164,2587
48367140707,32.713211,-97.623443,4100,1831
48251130212,32.516597,-97.464777,5888,217
48121021653,33.061807,-96.881816,2824,2997
48439113004,32.770284,-97.040036,2385,1839
48113011802,32.727051,-96.654995,4336,331
48113020200,32.680881,-96.749932,4416,695
48139060103,32.524675,-96.726122,4681,257
48113017602,32.76894,-96.638583,4361,2746
48113016707,32.608565,-96.793561,4521,269
48439104804,32.689461,-97.35371,2776,1742
48113016710,32.659814,-96.765093,4667,1435
48085031809,33.006642,-96.71637,1970,313
48113004300,32.773567,-96.836728,5459,5537
48085030406,33.132203,-96.812357,5622,1753
48113001101,32.814626,-96.766016,3812,965
48439102102,32.7619,-97.369588,2931,761
48113016636,32.626256,-96.900751,2927,576
48113012212,32.797503,-96.70604,3462,1842
48439123002,32.740518,-97.420009,3109,1573
48397040305,32.91998,-96.444627,3370,7468
48121020403,33.223971,-97.147,4142,2500
48085031326,33.057278,-96.611745,6305,954
48113017705,32.786926,-96.602198,3097,1631
48113014149,32.92423,-96.958921,3647,298
48113008801,32.716709,-96.793614,2717,380
48439111531,32.667684,-97.17813,4585,503
48439113623,32.862764,-97.118891,3520,980
48113007912,32.861408,-96.76614,2112,3839
48085031646,33.051446,-96.814272,6402,1692
48439114206,32.839376,-97.516049,4362,361
48439104803,32.695696,-97.345968,6112,318
48439113925,32.878232,-97.296136,3987,49
48085030608,33.194243,-96.648,2508,943
48439104100,32.723339,-97.337526,3326,644
48113014155,32.942662,-96.957412,5437,142
48439111317,32.573386,-97.219567,5000,775
48397040412,32.916637,-96.321894,1265,51
48439113521,32.859143,-97.071348,3981,38
48121020508,33.239733,-97.127171,2408,64
48439113628,32.841951,-97.119765,4994,1882
48121020207,33.320531,-97.210153,3685,615
48439114203,32.942612,-97.524122,6674,363
48085031330,33.040557,-96.581833,5905,616
48439111408,32.627968,-97.185439,4936,847
48439113102,32.784295,-97.10851,4787,244
48113007824,32.878385,-96.737854,1969,212
48121021305,33.184753,-97.119017,3801,3836
48113016519,32.653336,-96.934143,2486,967
48439113207,32.88668,-97.226544,4194,150
48085030205,33.336843,-96.572078,4869,419
48439111021,32.59248,-97.374499,4174,223
48113011002,32.682309,-96.833567,3099,749
48113014123,32.977992,-96.964303,6234,975
48121021646,33.025366,-96.938917,6426,591
48439113956,32.958483,-97.13831,5121,10108
48113003102,32.77924,-96.802493,1286,29184
48113017604,32.741601,-96.618185,3425,271
48113017204,32.711609,-96.613858,4532,329
48439113716,32.947847,-97.069421,3334,1649
48085030547,33.211802,-96.707572,5715,875
48439123301,32.748885,-97.34246,2511,13052
48113013627,32.973067,-96.827591,1585,8735
48113013806,32.934282,-96.839205,3628,39811
48113016532,32.627499,-96.916975,2493,209
48085031665,33.11674,-96.743171,3414,590
48113019016,32.919024,-96.738572,2699,1401
48113018206,32.885753,-96.626802,4700,715
48113019044,32.927883,-96.691528,4066,61
48251130405,32.535652,-97.241034,6564,680
48121021740,33.022925,-96.999849,5195,831
48121021612,33.005219,-96.904772,3770,185
48439103702,32.72281,-97.264735,2911,105
48113012209,32.811071,-96.70534,2704,144
48085031806,32.99997,-96.735698,2454,291
48439113513,32.82917,-97.077584,6508,193
48113017815,32.799924,-96.634637,3285,3073
48113011500,32.750241,-96.739681,4588,34
48439113711,32.947857,-97.099123,4228,925
48113019212,32.933554,-96.75982,3044,14
48113019029,32.948662,-96.66602,6525,712
48439113814,32.899653,-97.200284,4509,959
48113020600,32.872536,-96.824412,2478,1052
48113016618,32.605644,-96.864758,5290,949
48251130603,32.284884,-97.352646,4235,576
48085030304,33.247897,-96.805003,7973,6039
48085031721,33.008546,-96.836967,2303,41
48121021423,33.142814,-97.115277,3606,123
48121021532,33.086081,-96.861861,4105,1344
48121021630,33.021086,-96.907909,5457,640
48113008200,32.840419,-96.696529,4156,1575
48113007702,32.871759,-96.797682,3546,369
48085031327,33.021203,-96.624868,4347,2153
48113011300,32.671605,-96.798787,5417,359
48439106526,32.795954,-97.188657,7121,807
48113001503,32.80244,-96.777329,1958,882
48113007835,32.898024,-96.725425,2881,314
48113000605,32.809637,-96.80669,2404,6466
48121021715,33.061866,-97.034967,4722,451
48121021734,33.012089,-96.990295,3569,171
48257050701,32.65331,-96.335068,5571,1389
48439110806,32.752872,-97.51258,5684,69
48085030524,33.209943,-96.752306,8990,1727
48113016627,32.585174,-96.833545,1657,392
48439105206,32.727525,-97.470541,2288,195
48257050208,32.759288,-96.473554,4034,619
48439122901,32.717282,-97.089676,3979,87
48085031716,33.001613,-96.803417,2378,1568
48439104400,32.707495,-97.338199,5241,508
48367140411,32.870129,-97.720451,5451,662
48439111540,32.663615,-97.10573,6403,3911
48121021756,32.997161,-97.070237,4222,1041
48113015001,32.804768,-96.932928,5186,297
48439111316,32.613971,-97.091949,7163,39
48439113215,32.869807,-97.218778,4742,321
48121020505,33.243138,-97.107967,7637,313
48085030511,33.138172,-96.764018,14451,1106
48085030532,33.119799,-96.778868,3015,390
48113016416,32.637631,-97.02963,3116,306
48439110402,32.803573,-97.401707,5454,1010
48251130218,32.53954,-97.34155,3261,2268
48085030902,33.172477,-96.576888,6,644
48113014308,32.842408,-96.955839,4275,794
48439113934,32.924855,-97.297648,7215,1338
48139061402,32.342265,-96.647262,5747,502
48113018127,32.853333,-96.638632,3264,799
48113014601,32.832949,-96.950078,2483,1622
48085031421,33.065145,-96.66485,4573,140
48439105520,32.655747,-97.435931,2514,517
48439110202,32.80226,-97.282104,4108,846
48439111102,32.652587,-97.26865,6799,1724
48113017009,32.690748,-96.569635,5842,81
48121021614,33.004797,-96.879602,3650,751
48121021635,33.003559,-96.848165,4550,331
48251130213,32.464829,-97.450304,5456,99
48439122200,32.741534,-97.106776,2095,3088
48439106002,32.65555,-97.304274,3949,13643
48113016706,32.608235,-96.775394,2513,362
48085031811,33.003321,-96.763128,1968,1162
48085031631,33.076385,-96.715928,4581,802
48121021533,33.106477,-96.861826,6188,440
48085031669,33.059982,-96.836939,2624,1797
48439113812,32.902544,-97.244119,5517,2053
48121020312,33.012264,-97.261777,7610,7510
48121020129,33.313506,-96.895173,4232,1264
48113019203,32.956596,-96.74389,3957,2144
48113012206,32.786475,-96.708244,4830,429
48113018154,32.978479,-96.572547,5595,430
48113010805,32.709837,-96.881238,5578,953
48113017308,32.744582,-96.558682,4243,216
48085031625,33.03381,-96.761342,4339,628
48085031672,33.060091,-96.803476,2263,15883
48121020122,33.231202,-96.959275,4277,250
48121021621,32.998517,-96.91549,3634,4032
48121021728,32.997899,-97.017449,3693,4738
48113016201,32.72454,-97.004879,4564,116
48397040503,32.888612,-96.453991,6943,4536
48085031816,32.992065,-96.694502,3228,7483
48439105514,32.673779,-97.404152,2734,4706
48113012501,32.827788,-96.663142,3674,28
48113006302,32.724714,-96.847136,4142,362
48113014154,32.849335,-97.00518,3525,621
48439111309,32.558333,-97.131322,4360,2335
48439111514,32.661177,-97.083234,6890,2563
48085030506,33.109786,-96.796338,4543,4194
48439106515,32.769543,-97.227666,4370,226
48367140403,32.97233,-97.675971,7954,2131
48113013202,32.917098,-96.774417,5342,26512
48113014207,32.873263,-96.936173,2656,13992
48251130502,32.266714,-97.265039,4267,1201
48113017312,32.752057,-96.575163,4073,131
48439105009,32.819737,-97.326064,7205,27263
48251130215,32.529952,-97.374562,7212,1569
48113004600,32.746992,-96.84393,1877,1417
48113007302,32.857427,-96.835473,3949,2169
48113016626,32.584658,-96.937456,5019,1405
48439106509,32.783213,-97.159833,5704,4504
48439110704,32.748329,-97.455602,4653,3292
48439106520,32.762665,-97.231307,3717,873
48439122600,32.714802,-97.138419,4071,1441
48113007204,32.862405,-96.873838,4485,510
48113006900,32.760207,-96.868003,3562,601
48367140504,32.927408,-97.856469,3994,417
48113013009,32.888416,-96.714228,4825,749
48439122702,32.713177,-97.126977,2772,12047
48121021717,33.049739,-97.036062,5438,464
48397040512,32.899271,-96.433816,4888,336
48439111542,32.635174,-97.108905,6330,220
48439111561,32.640083,-97.082619,4909,181
48439113512,32.830162,-97.122404,6249,4868
48085031810,33.000477,-96.715751,1854,3885
48439114112,32.980539,-97.397389,5902,522
48121020124,33.240095,-96.902013,3061,71
48113015102,32.804475,-96.953356,2417,132
48257051100,32.578832,-96.303809,5138,2553
48113018134,32.902217,-96.525126,5570,341
48113019028,32.956446,-96.675245,3708,349
48113016619,32.613048,-96.850521,3731,566
48113016638,32.633709,-96.879119,1983,1018
48113014002,32.920958,-96.919202,1985,45721
48113010601,32.787275,-96.901897,5540,1597
48439106502,32.753816,-97.226121,3140,854
48113006800,32.754433,-96.863996,5012,937
48439113517,32.857478,-97.078484,4264,168
48439105505,32.67009,-97.392152,4911,935
48113016419,32.692558,-97.016692,5520,4716
48439102602,32.7306,-97.384811,3508,4029
48439110206,32.853425,-97.271985,3513,997
48113020700,32.966814,-96.866601,5178,6604
48439110807,32.727834,-97.507705,7063,2342
48085030525,33.195438,-96.723608,5966,533
48113018140,32.917436,-96.561998,5572,2268
48439105207,32.733664,-97.469477,3199,408
48139061600,32.338179,-96.620799,6928,4914
48113006402,32.726449,-96.873695,4929,364
48113015306,32.797812,-96.984511,5559,1070
48113013620,32.963675,-96.816162,6205,8363
48085030409,33.141989,-96.815339,3619,933
48439111560,32.640345,-97.094951,5694,184
48113015002,32.79661,-96.935056,3054,451
48085031333,33.005696,-96.620299,3826,636
48439113632,32.90208,-97.112827,5037,1114
48439105600,32.677865,-97.366389,5344,244
48113014126,32.962064,-97.00355,6994,27732
48085030531,33.183254,-96.706176,6856,1441
48113016417,32.651542,-97.025848,6213,152
48439106101,32.691373,-97.255681,1946,4258
48113008000,32.831775,-96.742371,7652,1122
48439110102,32.808165,-97.267396,4659,5640
48085030550,33.159538,-96.671019,4218,558
48113017201,32.725627,-96.622517,6268,3028
48439113937,32.905381,-97.310827,8,2719
48113009103,32.739723,-96.7033,3641,89
48113014144,32.885672,-96.945319,5471,5890
48439111319,32.572608,-97.080301,8585,1985
48439113639,32.890213,-97.169668,7247,2237
48121020120,33.175027,-96.904645,5925,257
48113014316,32.848424,-96.970593,3918,626
48121021634,33.005932,-96.852502,5215,87
48113007834,32.901396,-96.722609,2916,104
48113016529,32.618679,-96.954871,3374,36
48439114109,32.904225,-97.363196,13840,620
48113000401,32.811587,-96.828987,4972,2046
48113017703,32.78397,-96.616035,4996,286
48113016001,32.735925,-97.009907,4624,385
48113012603,32.84079,-96.658222,2020,80
48113015207,32.793373,-96.966659,4022,409
48439113813,32.899893,-97.227156,5111,715
48439113947,32.906413,-97.279169,3963,470
48397040406,32.944811,-96.388589,4055,292
48113001801,32.803907,-96.801553,2763,2876
